airline_sentiment_Index,features,rawPrediction,probability,prediction
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[92,281,359,372,373,426,515,660,667,680,736,927],""values"":[1,1,1,2,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.3992211699232335,0.24927797594796175,-1.6484991458711915]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7330723866998842,0.23213085830239297,0.03479675499772286]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,149,330,372,485,626,661,712,722,751,786,956,985,999],""values"":[1,1,1,2,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.3772897185378685,-0.1854035463678994,-2.191886172169965]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9195712477666724,0.07089601751244001,0.009532734720887667]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[55,245,265,330,376,423,510,630,894,901],""values"":[1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.2318742996873449,0.20433071669837094,-1.4362050163857123]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7006381041273619,0.25074786545028893,0.04861403042234914]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[164,173,282,524,694,736,779,790],""values"":[1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.04913553966013794,0.2833157773356517,-0.33245131699578717]}","{""vectorType"":""dense"",""length"":3,""values"":[0.339368510337845,0.4289184492150253,0.2317130404471298]}",1
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[25,53,123,218,240,281,415,475,648,693,695,736,783,810,883],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.5621936435206045,-0.20323281932530585,-1.3589608241952942]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8163363561215696,0.13968641372551646,0.043977230152913854]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[157,330,372,594,635,821,862,956],""values"":[1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.0611506103282609,-0.7267946980484519,-0.3343559122798066]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7067082325739464,0.11823481308715579,0.17505695433889756]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[12,103,157,482,560,584,714],""values"":[1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.7660043441079223,-0.9952587516784563,-0.7707455924294635]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8753999385142627,0.055335671716547255,0.06926438976919011]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[209,222,297,347,360,416,491,492,669,889,928,958],""values"":[1,1,1,2,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-0.29922980865199256,0.49159207195841015,-0.1923622633064131]}","{""vectorType"":""dense"",""length"":3,""values"":[0.23158896930066175,0.5107018708435356,0.2577091598558028]}",1
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,61,152,177,188,372,391,426,560,619,623,678,712,715,725],""values"":[2,1,1,1,1,5,1,2,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.3077961283620905,0.00042910861738049144,-2.308225236979466]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9013759311577025,0.08970759068746564,0.00891647815483194]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[64,81,220,297,436,442,537,783,847],""values"":[1,2,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.1631944590975836,0.2225456157192283,-1.3857400748168083]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6809487194161408,0.26582498950348066,0.053226291080378595]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[34,112,150,224,262,450,507,527,560,645,671,804,893],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.0878353517969837,-0.9005493239817972,-1.1872860278151822]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9189647575142813,0.0462870903976493,0.03474815208806927]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[38,207,216,232,330,345,391,454,519,644,666,875,887,936,980],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.5415217416583005,0.14169989175459746,-1.6832216334128933]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7773590239410668,0.19172852861000514,0.03091244744892797]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[47,100,133,157,179,257,320,330,368,371,403,423,447,504,508,594,756,817],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.1257081910899178,0.44013743040348935,-1.565845621493402]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6363030714997637,0.3205711397618959,0.04312578873834033]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[16,25,240,241,344,347,389,560,648,933],""values"":[1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8993037353184923,-0.6003214010639226,-0.2989823342545669]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6557700850457563,0.1463769452046604,0.19785296974958316]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,73,81,166,276,381,394,457,525,527,560,597,820],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.5149883022901236,-0.7465428467962767,-0.7684454554938434]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8291018595081763,0.08638481161264092,0.08451332887918264]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[133,297,319,372,477,498,553,681,865,982],""values"":[1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7989471975850578,-0.6920127228155557,-0.10693447476949869]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6137447692703433,0.13818857475474605,0.24806665597491054]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[26,104,392,418,430,505,560,565,597,712,729,898,913],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.314550563596364,-0.0009780422646407105,-1.3135725213317193]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7459645269394369,0.20016648438311727,0.05386898867744571]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[18,29,216,267,374,393,417,422,544,619],""values"":[1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.024116964150393,-0.24093826121082357,-0.7831787029395672]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6914094351006782,0.1951321357674831,0.11345842913183864]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[120,349,560,687,690,822],""values"":[1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-0.9337120049592919,-0.8026331523920318,1.7363451573513249]}","{""vectorType"":""dense"",""length"":3,""values"":[0.06031053055322081,0.06875748319482038,0.8709319862519587]}",2
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[26,117,250,372,405,560,673,728,896,945],""values"":[1,1,1,1,1,1,2,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.5255088702043902,-0.09662200225728973,-1.4288868679470972]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8002640292538472,0.15803410075826002,0.04170186998789281]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[102,224,320,401,507,560,571,625,650,777,815,952],""values"":[1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.922721453620885,-0.420925494480273,-0.5017959591406081]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6659931133151953,0.1737525884726406,0.16025429821216416]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[208,252,332,341,536,547,560,603,610,690,929],""values"":[1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.6558696700857847,-1.3903225873303187,-1.2655470827554627]}","{""vectorType"":""dense"",""length"":3,""values"":[0.964039545582947,0.016859934350125137,0.01910052006692775]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[129,345,378,450,477,527,560,594,660],""values"":[1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.956007063144415,-0.3865536345710186,-1.5694534285733934]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8884785807973892,0.08536616624032528,0.02615525296228551]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,112,188,240,330,352,511,549,584,657],""values"":[1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-0.22225264655907653,-0.5083637296351651,0.7306163761942455]}","{""vectorType"":""dense"",""length"":3,""values"":[0.23018573087609195,0.172910725809456,0.5969035433144522]}",2
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[100,123,323,429,452,697,802,814],""values"":[1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8711094452083962,0.061460460866774425,-0.9325699060751682]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6212314319836799,0.2764568371584705,0.10231173085784953]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[116,155,329,330,357,415,451,482,491,527,871,892,980],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.1352671735191113,-0.9690726230353697,-1.1661945504837377]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9244849146780144,0.04146695880974431,0.03404812651224132]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[102,344,372,395,560,682,833],""values"":[1,1,2,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-0.14599626428980358,-0.7927946736759659,0.9387909379657726]}","{""vectorType"":""dense"",""length"":3,""values"":[0.22308830278836375,0.11683576845965675,0.6600759287519794]}",2
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[15,24,77,144,330,447,537,702,822,838,914,919,945],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.03927104028501884,0.7378524685688495,-0.7771235088538644]}","{""vectorType"":""dense"",""length"":3,""values"":[0.28960990673586456,0.5823760054220439,0.12801408784209145]}",1
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[58,150,188,252,317,330,365,457,533,616,687,750,799,957,983],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-0.5944637522111412,-1.2139272361178104,1.8083909883289557]}","{""vectorType"":""dense"",""length"":3,""values"":[0.0794096825250676,0.042740922047664553,0.8778493954272678]}",2
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,50,92,160,242,433,511,537,560,592,604,854,883],""values"":[1,1,1,1,2,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.21676665938527132,0.2973360769836776,-0.514102736368945]}","{""vectorType"":""dense"",""length"":3,""values"":[0.3898036276336777,0.422509744748986,0.1876866276173362]}",1
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[18,22,25,29,139,166,305,330,477,531,608,661,705,814,825,880],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.778832023581623,0.6069166667887482,-1.3857486903703669]}","{""vectorType"":""dense"",""length"":3,""values"":[0.5110257636775705,0.4303094712013142,0.05866476512111532]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[19,24,117,212,272,329,367,372,433,540,560,621,729],""values"":[1,1,1,1,1,1,1,2,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.1754744253254708,0.873246652496839,-2.0487210778223055]}","{""vectorType"":""dense"",""length"":3,""values"":[0.5621269884416991,0.41550722782089655,0.022365783737404613]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[22,43,123,308,330,409,599,720,953,980],""values"":[1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.4950568465011018,0.39214143635153287,-1.8871982828526312]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7321325962605473,0.24299630314745743,0.02487110059199526]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[25,29,115,277,458,472,731,736,742,753,762,813,930],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.4468271086636039,0.9219643966246787,-1.3687915052882786]}","{""vectorType"":""dense"",""length"":3,""values"":[0.36088417178812254,0.5803865464994954,0.058729281712382155]}",1
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[4,10,206,330,332,404,436,494,527,659,684,750,778,874],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.5292345563425453,-1.7829900967219536,0.2537555403794128]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7600330962311521,0.027691827316673936,0.21227507645217392]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[10,39,148,180,212,346,469,477,507,602,736,783,987],""values"":[1,1,1,2,1,1,1,1,1,2,2,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.8094051008955825,-0.9181519896322312,-1.891253111263346]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9679222697724906,0.023280001649143983,0.008797728578365496]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[10,29,72,104,118,198,230,389,529,536,661,736,743,820,876,989],""values"":[1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,2]}","{""vectorType"":""dense"",""length"":3,""values"":[2.7048731864034052,-1.3650634561574846,-1.339809730245915]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9665629829816811,0.01650741741189407,0.016929599606424924]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,230,266,426,614,736],""values"":[1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9523164086310286,0.028523336700199353,-0.9808397453312259]}","{""vectorType"":""dense"",""length"":3,""values"":[0.648634159846636,0.2575144377856472,0.09385140236771668]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[248,281,287,420,458,560,594,610,725,944],""values"":[1,1,1,1,1,2,2,2,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.2123657074525689,-1.3857109509338168,0.17334524348125196]}","{""vectorType"":""dense"",""length"":3,""values"":[0.700173398204283,0.052104502100418545,0.24772209969529838]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[43,63,131,280,430,504,524,527,560,718,808,925,982],""values"":[1,1,1,1,2,2,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.0152443608701271,-0.21359308143863714,-0.801651279431485]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6872086617373541,0.20109964523860338,0.11169169302404264]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[25,29,158,290,305,330,389,661,731,904],""values"":[1,2,1,1,1,1,1,2,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.8324701258522194,0.0064481045758058575,-1.8389182304280214]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8428192041212715,0.13573852793671556,0.021442267942013097]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,210,286,307,330,389,619,661,724,971,999],""values"":[1,1,1,1,2,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.9712072748026128,-0.5506913502148871,-1.4205159245877221]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8977002120955552,0.07209160110742183,0.0302081867970231]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,281,372,478,560,601,695,838,952],""values"":[1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.4152570544274916,-0.5087189782352788,-0.9065380761922104]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8037793477954237,0.11737204433293146,0.07884860787164492]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[15,29,161,215,274,389,533,560,748],""values"":[1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.7959636887940296,-0.4312437171771227,-1.3647199716169043]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8693944537629236,0.09374605023895091,0.03685949599812559]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[38,148,197,304,340,536,542,690,736,767],""values"":[1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.409113480012076,-0.5414324913067097,-0.8676809887053629]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8033360791376726,0.11423151067430207,0.08243241018802526]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,137,166,169,235,313,330,426,433,466,515,531,596,661,816,874,956],""values"":[2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.2435945273592677,-0.7298126278579165,-1.5137818995013455]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9306881913839713,0.047584979180763556,0.021726829435265254]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,39,43,85,94,174,530,543,559,560,598,660,673,708,752,896],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.5887156611566944,-0.6709292055696325,-1.9177864555870567]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9528900385993434,0.03659291512318354,0.010517046277472972]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[157,297,426,520,886,888],""values"":[1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6086044007033933,-0.10095768220077833,-0.507646718502613]}","{""vectorType"":""dense"",""length"":3,""values"":[0.5496423751406101,0.27034684800447756,0.18001077685491237]}",0
